id,title,overview,genres,rating,vote_count,popularity,runtime,year,original_language,language_name
8879,Pale Rider,A small gold mining camp is terrorised by a ruthless land owner wanting to take their land. Clint Eastwood arrives riding a pale horse just as a young girl is praying to God to help the miners. He is revealed to be a preacher with mysterious and possible otherworldly origins who teams up with the miners to defeat the land owner and the corrupt sheriff.,"['Romance', 'Western']",7.0,251,14.574995,115.0,1985.0,en,English
13001,Stargate: The Ark of Truth,"SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies.","['Adventure', 'Science Fiction']",6.9,140,8.591387,97.0,2008.0,en,English
9571,Dazed and Confused,"The adventures of a group of Texas teens on their last day of school in 1976, centering on student Randall Floyd, who moves easily among stoners, jocks and geeks. Floyd is a star athlete, but he also likes smoking weed, which presents a conundrum when his football coach demands he sign a ""no drugs"" pledge.","['Comedy', 'Drama']",7.4,583,26.181753,102.0,1993.0,en,English
13649,High School Musical 2,"The East High Wildcats are ready to have the time of their lives. Troy (Zac Efron) is thrilled when he’s offered a job in a country club, but it’s all part of Sharpay’s (Ashley Tisdale) plot to lure him away from Gabriella (Vanessa Hudgens). How will it all turn out? All questions are answered on the night of the club’s Talent Show.","['Comedy', 'Drama', 'Family', 'Music']",6.1,843,21.01755,104.0,2007.0,en,English
325373,Two Lovers and a Bear,"Set in a small town near the North Pole where roads lead to nowhere, the story follows Roman and Lucy, two burning souls who come together to make a leap for life and inner peace.","['Drama', 'Romance']",6.8,27,3.139294,96.0,2016.0,en,English
334527,Criminal Activities,Four young men make a risky investment together that puts them in trouble with the mob.,"['Thriller', 'Crime', 'Drama']",5.8,110,6.665164,94.0,2015.0,en,English
2211,Aimee & Jaguar,"Berlin 1943/44 (""The Battle of Berlin""). Felice, an intelligent and courageous Jewish woman who lives under a false name, belongs to an underground organization. Lilly, a devoted mother of four, though an occasional unfaithful wife, is desperate for love. An unusual and passionate love between them blossoms despite the danger of persecution and nightly bombing raids. The Gestapo is on Felice's trail. Her friends flee, she decides to sit out the war with Lilly. One hot day in August 1944, the Gestapo is waiting in Lilly's flat...","['Drama', 'History', 'Romance']",6.3,20,2.832628,125.0,1999.0,de,German
13919,The Chumscrubber,"The Chumscrubber is a dark comedy about the lives of people who live in upper-class suburbia. It all begins when Dean Stiffle finds the body of his friend, Troy. He doesn't bother telling any of the adults because he knows they won't care. Everyone in town is too self consumed to worry about anything else than themselves. And everybody is on some form of drug just to get through their days.","['Comedy', 'Drama']",6.7,62,3.528643,108.0,2005.0,en,English
14576,Shade,"Tiffany, Charlie and Vernon are con artists looking to up the ante from their typical scams. They figure a good way of doing this is taking down Dean ""The Dean"" Stevens, a well-known cardsharp, in a rigged game. However, they first need enough money to enter a game with Stevens, so they decide to strike a deal with fellow crook Larry Jennings to scam a local gangster -- which turns out to be a bad idea.","['Action', 'Thriller', 'Crime']",6.1,73,4.665309,101.0,2003.0,en,English
82505,House at the End of the Street,"A mother and daughter move to a new town and find themselves living next door to a house where a young girl murdered her parents. When the daughter befriends the surviving son, she learns the story is far from over.","['Horror', 'Thriller']",5.6,555,25.613197,101.0,2012.0,en,English
46738,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.","['Drama', 'War', 'Mystery']",7.9,479,21.285206,130.0,2010.0,fr,French
38970,"Remember Me, My Love","The story of a normal Italian family in which come out the dreams of those who have lost their possibilities and of those who want to realize them. Carlo and Giulia are a married couple who have each given up their aspirations in order to live an average life. Their 19-year-old son, Paolo, is having trouble finding an identity, while their 18-year-old daughter, Valentina, has already figured out how to use sex to her advantage. The family goes through a crisis when Carlo begins having an affair, Giulia attempt to seduce the director of a local stage production she is in, and Valentina does what she does best to land an audition for a TV show","['Drama', 'Comedy', 'Romance']",5.8,44,4.240495,125.0,2003.0,it,Italian
41009,Perrier’s Bounty,A gangster named Perrier looks to exact his revenge on a trio of fugitives responsible for the accidental death of one of his cronies.,"['Action', 'Comedy', 'Crime', 'Drama']",5.1,24,3.810943,88.0,2009.0,en,English
7347,Elite Squad,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.","['Drama', 'Action', 'Crime']",7.8,504,23.604936,115.0,2007.0,pt,Portuguese
250546,Annabelle,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",['Horror'],5.6,1517,60.225219,99.0,2014.0,en,English
38415,Bran Nue Dae,"In the Summer of 1965 a young man is filled with the life of the idyllic old pearling port Broome - fishing, hanging out with his mates and his girl. However his mother returns him to the religious mission for further schooling. After being punished for an act of youthful rebellion, he runs away from the mission on a journey that ultimately leads him back home.","['Comedy', 'Drama', 'Foreign', 'Romance']",5.2,6,0.050456,82.0,2009.0,en,English
650,Boyz n the Hood,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,"['Crime', 'Drama']",7.4,364,17.705671,112.0,1991.0,en,English
16620,La Bamba,Biographical story of the rise from nowhere of singer Ritchie Valens whose life was cut short by a plane crash.,"['Drama', 'Music']",6.8,116,6.847099,108.0,1987.0,en,English
25113,The Four Seasons,"Three middle-aged wealthy couples take vacations together in Spring, Summer, Autumn and Winter. Along the way we are treated to mid-life, marital, parental and other crises.","['Comedy', 'Drama', 'Romance']",6.3,16,8.067702,107.0,1981.0,en,English
11033,Dressed to Kill,"A mysterious, tall, blonde woman, wearing sunglasses murders one of a psychiatrist's patients, and now she's after the prostitute who witnessed it.","['Horror', 'Mystery', 'Thriller']",6.8,157,11.208769,105.0,1980.0,en,English
34723,The Adventures of Huck Finn,"Climb aboard for an extraordinary version of Mark Twain's sweeping adventure when Walt Disney presents The Adventures of Huck Finn, starring Elijah Wood (The Lord of the Rings). Directed by Stephen Sommers (The Mummy, The Mummy Returns), it's the unforgettable saga of a mischievous youngster and a runaway slave","['Action', 'Adventure', 'Drama', 'Family']",6.2,42,2.163683,108.0,1993.0,en,English
9430,Go,"Told from three perspectives, a story of a bunch of young Californians trying to get some cash, do and deal some drugs, score money and sex in Las Vegas, and generally experience the rush of life.","['Crime', 'Comedy', 'Thriller']",7.0,196,11.142389,98.0,1999.0,en,English
8998,Friends with Money,"After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.","['Comedy', 'Drama', 'Romance']",5.1,128,11.885221,88.0,2006.0,en,English
10514,The Andromeda Strain,"When virtually all of the residents of Piedmont, New Mexico, are found dead after the return to Earth of a space satellite, the head of the US Air Force's Project Scoop declares an emergency. A group of eminent scientists led by Dr. Jeremy Stone scramble to a secure laboratory and try to first isolate the life form while determining why two people from Piedmont - an old alcoholic and a six-month-old baby - survived. The scientists methodically study the alien life form unaware that it has already mutated and presents a far greater danger in the lab, which is equipped with a nuclear self-destruct device designed to prevent the escape of dangerous biological agents..","['Science Fiction', 'Thriller']",7.0,190,12.524953,131.0,1971.0,en,English
